,gid_3
22969,PHL.43.39.103_1
22970,PHL.43.39.104_1
22971,PHL.43.39.105_1
23004,PHL.43.39.138_1
23006,PHL.43.40.2_1
23007,PHL.43.40.4_1
23008,PHL.43.40.5_1
23011,PHL.43.40.8_1
23014,PHL.43.40.11_1
23015,PHL.43.40.12_1
23016,PHL.43.40.13_1
23021,PHL.43.40.18_1
23023,PHL.43.40.20_1
23025,PHL.43.40.22_1
23027,PHL.43.40.24_1
23033,PHL.43.40.30_1
23034,PHL.43.40.31_1
23035,PHL.43.40.32_1
23036,PHL.43.40.33_1
23037,PHL.43.40.34_1
23038,PHL.43.40.35_1
23041,PHL.43.40.38_1
23042,PHL.43.40.39_1
23043,PHL.43.40.40_1
23044,PHL.43.40.41_1
23046,PHL.43.40.43_1
23049,PHL.43.40.46_1
23050,PHL.43.40.47_1
23052,PHL.43.40.49_1
23054,PHL.43.40.51_1
23055,PHL.43.40.52_1
23056,PHL.43.40.53_1
23057,PHL.43.40.54_1
23058,PHL.43.41.1_1
23060,PHL.43.41.3_1
23061,PHL.43.41.4_1
23062,PHL.43.41.5_1
23064,PHL.43.41.7_1
23065,PHL.43.41.8_1
23067,PHL.43.41.10_1
23068,PHL.43.41.11_1
23071,PHL.43.41.14_1
23072,PHL.43.41.15_1
23073,PHL.43.42.1_1
23074,PHL.43.42.2_1
23075,PHL.43.42.3_1
23076,PHL.43.42.4_1
23077,PHL.43.42.5_1
23078,PHL.43.42.6_1
23079,PHL.43.42.7_1
23080,PHL.43.42.8_1
23086,PHL.43.43.6_1
23087,PHL.43.43.7_1
23097,PHL.43.43.17_1
23101,PHL.43.43.21_1
23103,PHL.43.43.23_1
23106,PHL.43.43.26_1
23418,PHL.44.22.2_1
23424,PHL.44.22.8_1
23520,PHL.44.30.7_1
23521,PHL.44.30.8_1
23532,PHL.44.30.19_1
23546,PHL.44.30.32_1
23548,PHL.44.30.34_1
23657,PHL.45.1.35_1
23681,PHL.45.1.58_1
23687,PHL.47.6.187_1
23737,PHL.45.4.11_1
23738,PHL.45.4.12_1
23739,PHL.45.4.19_1
23745,PHL.45.4.17_1
23753,PHL.45.4.25_1
23756,PHL.45.4.28_1
23757,PHL.45.4.29_1
23766,PHL.45.4.37_1
24448,PHL.47.6.278_1
24487,PHL.47.1.84_1
24488,PHL.47.1.85_1
24491,PHL.47.1.86_1
24505,PHL.47.1.97_1
24621,PHL.47.3.5_1
24624,PHL.47.3.7_1
24632,PHL.47.3.16_1
24635,PHL.47.3.19_1
24642,PHL.55.28.3_1
24704,PHL.47.6.21_1
24718,PHL.47.6.13_1
24721,PHL.47.6.31_1
24732,PHL.47.6.42_1
24741,PHL.47.6.53_1
24752,PHL.47.6.64_1
24758,PHL.47.6.75_1
24769,PHL.47.6.86_1
24780,PHL.47.6.97_1
24793,PHL.47.6.109_1
24841,PHL.47.6.161_1
24866,PHL.47.6.186_1
24867,PHL.47.6.188_1
24868,PHL.47.6.189_1
24869,PHL.47.6.190_1
24872,PHL.47.6.193_1
24873,PHL.47.6.194_1
24875,PHL.47.6.196_1
24879,PHL.47.6.200_1
24891,PHL.47.6.212_1
24903,PHL.47.6.223_1
24913,PHL.47.6.234_1
24924,PHL.47.6.245_1
24935,PHL.47.6.256_1
24963,PHL.47.6.289_1
24975,PHL.47.6.300_1
24986,PHL.47.6.311_1
25008,PHL.47.6.333_1
25019,PHL.47.6.344_1
25031,PHL.47.6.355_1
25042,PHL.47.6.366_1
25277,PHL.47.6.601_1
25278,PHL.47.6.602_1
25279,PHL.47.6.603_1
25303,PHL.47.6.626_1
25594,PHL.47.8.2_1
25602,PHL.47.8.6_1
25603,PHL.47.8.7_1
25607,PHL.47.8.9_1
25832,PHL.47.12.2_1
25834,PHL.47.12.4_1
25846,PHL.47.12.26_1
25854,PHL.47.12.20_1
25855,PHL.47.12.21_1
25861,PHL.47.12.29_1
25863,PHL.47.13.1_1
25864,PHL.47.13.2_1
25865,PHL.47.13.3_1
25866,PHL.47.13.4_1
25868,PHL.47.13.5_1
25869,PHL.47.13.6_1
25870,PHL.47.13.7_1
25871,PHL.47.13.8_1
25872,PHL.47.13.9_1
25873,PHL.47.13.10_1
25986,PHL.66.2.20_1
26050,PHL.47.16.4_1
26052,PHL.47.16.6_1
26054,PHL.47.16.7_1
26058,PHL.47.16.11_1
26060,PHL.47.16.12_1
26062,PHL.47.16.14_1
26067,PHL.47.16.17_1
26088,PHL.47.17.15_1
26400,PHL.66.2.21_1
26472,PHL.61.39.26_1
26593,PHL.49.1.7_1
26597,PHL.49.1.11_1
26615,PHL.49.2.13_1
26622,PHL.49.2.20_1
26623,PHL.49.2.21_1
26624,PHL.49.2.22_1
26655,PHL.49.5.2_1
26657,PHL.49.5.4_1
26730,PHL.49.6.1_1
26764,PHL.49.7.6_1
26765,PHL.49.7.7_1
26766,PHL.49.7.8_1
26824,PHL.49.8.59_1
26826,PHL.49.8.61_1
26829,PHL.49.8.63_1
26907,PHL.49.13.5_1
26917,PHL.49.14.4_1
27005,PHL.49.20.1_1
27007,PHL.49.24.6_1
27012,PHL.49.20.7_1
27027,PHL.49.21.11_1
27059,PHL.49.24.1_1
27061,PHL.49.24.3_1
27062,PHL.49.24.4_1
27065,PHL.49.24.8_1
27066,PHL.49.24.9_1
27067,PHL.49.24.10_1
27085,PHL.49.26.1_1
27088,PHL.49.26.4_1
27093,PHL.49.26.9_1
27274,PHL.51.1.45_1
27275,PHL.51.1.46_1
27276,PHL.51.1.47_1
27277,PHL.51.1.48_1
27278,PHL.51.1.49_1
27279,PHL.51.1.50_1
27281,PHL.51.1.51_1
27282,PHL.51.1.52_1
27288,PHL.51.1.57_1
27290,PHL.51.1.59_1
27291,PHL.51.1.60_1
27293,PHL.51.2.1_1
27294,PHL.51.2.2_1
27295,PHL.51.2.3_1
27296,PHL.51.2.4_1
27302,PHL.51.2.11_1
27305,PHL.51.2.13_1
27307,PHL.51.2.15_1
27311,PHL.51.2.17_1
27317,PHL.51.2.23_1
27325,PHL.51.3.6_1
27329,PHL.51.3.10_1
27339,PHL.51.4.1_1
27341,PHL.51.4.9_1
27347,PHL.51.4.14_1
27349,PHL.51.4.16_1
27350,PHL.51.4.17_1
27354,PHL.51.4.21_1
27422,PHL.66.15.19_1
27432,PHL.51.11.8_1
27433,PHL.51.7.24_1
27435,PHL.51.8.1_1
27439,PHL.51.8.5_1
27442,PHL.51.8.8_1
27443,PHL.51.8.9_1
27444,PHL.51.8.10_1
27446,PHL.51.8.12_1
27448,PHL.51.8.14_1
27449,PHL.51.8.15_1
27450,PHL.51.8.16_1
27452,PHL.51.8.18_1
27454,PHL.51.8.19_1
27455,PHL.51.8.20_1
27456,PHL.51.8.21_1
27457,PHL.51.8.22_1
27458,PHL.51.8.23_1
27476,PHL.66.16.12_1
27484,PHL.51.10.2_1
27485,PHL.51.10.3_1
27486,PHL.51.10.4_1
27487,PHL.51.10.5_1
27490,PHL.51.10.13_1
27491,PHL.51.10.8_1
27493,PHL.51.10.10_1
27494,PHL.51.10.11_1
27496,PHL.51.10.14_1
27497,PHL.51.10.15_1
27499,PHL.51.10.17_1
27503,PHL.51.10.18_1
27504,PHL.51.10.19_1
27507,PHL.51.11.3_1
27510,PHL.51.11.10_1
27512,PHL.51.11.12_1
27516,PHL.51.11.15_1
27519,PHL.51.11.18_1
27520,PHL.51.11.19_1
27522,PHL.51.11.20_1
27524,PHL.51.11.22_1
27526,PHL.51.11.24_1
27527,PHL.51.18.11_1
27534,PHL.51.20.19_1
27540,PHL.51.13.1_1
27546,PHL.51.13.6_1
27548,PHL.51.20.20_1
27549,PHL.51.13.8_1
27551,PHL.51.13.10_1
27552,PHL.51.13.11_1
27553,PHL.51.13.12_1
27556,PHL.51.13.15_1
27587,PHL.51.20.21_1
27588,PHL.51.15.1_1
27589,PHL.51.15.2_1
27598,PHL.51.15.11_1
27599,PHL.51.15.12_1
27601,PHL.51.15.13_1
27602,PHL.51.15.14_1
27604,PHL.51.15.16_1
27605,PHL.51.15.17_1
27606,PHL.51.15.18_1
27607,PHL.51.15.19_1
27616,PHL.51.16.2_1
27620,PHL.51.15.29_1
27625,PHL.51.16.3_1
27626,PHL.51.16.4_1
27627,PHL.51.16.5_1
27628,PHL.51.16.6_1
27629,PHL.51.16.7_1
27630,PHL.51.16.8_1
27634,PHL.51.16.12_1
27649,PHL.51.18.7_1
27651,PHL.51.18.9_1
27652,PHL.51.18.10_1
27653,PHL.51.18.12_1
27663,PHL.51.20.22_1
27664,PHL.51.20.23_1
27672,PHL.51.20.1_1
27676,PHL.51.20.4_1
27678,PHL.51.20.6_1
27681,PHL.51.20.8_1
27682,PHL.51.20.9_1
27683,PHL.51.20.10_1
27684,PHL.51.20.11_1
27689,PHL.51.20.14_1
27690,PHL.51.20.15_1
27692,PHL.51.20.17_1
27693,PHL.51.20.18_1
27697,PHL.51.21.8_1
27698,PHL.51.21.9_1
27699,PHL.51.21.10_1
27700,PHL.51.21.11_1
27708,PHL.51.21.18_1
27711,PHL.62.40.11_1
27722,PHL.51.29.14_1
27777,PHL.51.29.9_1
27782,PHL.51.29.10_1
27786,PHL.51.26.2_1
27791,PHL.51.26.7_1
27795,PHL.51.27.1_1
27796,PHL.51.29.12_1
27797,PHL.51.27.2_1
27798,PHL.51.27.3_1
27799,PHL.51.27.4_1
27800,PHL.51.27.5_1
27801,PHL.51.27.6_1
27802,PHL.51.27.7_1
27803,PHL.51.27.8_1
27804,PHL.51.29.13_1
27805,PHL.51.27.9_1
27806,PHL.51.27.10_1
27807,PHL.51.27.11_1
27810,PHL.51.27.13_1
27813,PHL.51.27.16_1
27828,PHL.51.29.1_1
27830,PHL.51.29.3_1
27831,PHL.51.29.4_1
27832,PHL.51.29.5_1
27834,PHL.51.29.7_1
27836,PHL.51.29.17_1
27837,PHL.51.29.18_1
27859,PHL.52.15.27_1
27883,PHL.51.32.10_1
27886,PHL.51.32.13_1
27890,PHL.51.32.15_1
27897,PHL.51.32.22_1
27898,PHL.51.32.23_1
27899,PHL.51.32.24_1
27900,PHL.51.32.25_1
27901,PHL.52.1.1_1
27903,PHL.52.1.3_1
27904,PHL.52.1.4_1
27905,PHL.52.1.5_1
27908,PHL.52.1.8_1
27925,PHL.52.2.19_1
27927,PHL.52.2.21_1
27928,PHL.52.2.22_1
27933,PHL.52.3.3_1
27935,PHL.52.3.5_1
27937,PHL.52.3.7_1
27946,PHL.52.3.16_1
27955,PHL.52.4.4_1
27960,PHL.52.4.9_1
27962,PHL.52.4.11_1
27980,PHL.52.4.28_1
27984,PHL.52.4.32_1
27987,PHL.52.4.35_1
28035,PHL.52.7.5_1
28036,PHL.53.7.10_1
28039,PHL.52.7.10_1
28048,PHL.52.7.18_1
28051,PHL.52.7.21_1
28066,PHL.52.9.15_1
28073,PHL.52.9.7_1
28077,PHL.52.9.11_1
28078,PHL.52.9.12_1
28081,PHL.52.9.16_1
28082,PHL.52.9.17_1
28084,PHL.52.9.19_1
28085,PHL.52.9.20_1
28086,PHL.52.9.21_1
28087,PHL.52.9.22_1
28088,PHL.52.9.23_1
28146,PHL.69.4.25_1
28149,PHL.52.12.4_1
28157,PHL.53.14.9_1
28166,PHL.52.12.20_1
28170,PHL.52.12.24_1
28172,PHL.52.12.26_1
28201,PHL.52.13.24_1
28202,PHL.52.13.25_1
28208,PHL.52.14.1_1
28209,PHL.52.14.2_1
28211,PHL.52.14.4_1
28212,PHL.52.14.5_1
28214,PHL.52.14.7_1
28215,PHL.52.14.8_1
28216,PHL.52.14.9_1
28219,PHL.52.14.11_1
28220,PHL.52.14.12_1
28221,PHL.52.14.13_1
28222,PHL.52.14.14_1
28224,PHL.52.14.16_1
28225,PHL.52.14.17_1
28226,PHL.52.14.18_1
28227,PHL.52.14.19_1
28228,PHL.52.14.31_1
28232,PHL.52.14.23_1
28234,PHL.52.14.25_1
28236,PHL.52.14.27_1
28237,PHL.52.14.28_1
28238,PHL.52.14.29_1
28246,PHL.52.15.7_1
28251,PHL.52.15.14_1
28254,PHL.52.15.17_1
28258,PHL.52.15.21_1
28259,PHL.52.15.22_1
28260,PHL.52.15.23_1
28261,PHL.52.15.24_1
28273,PHL.52.16.9_1
28276,PHL.52.16.12_1
28295,PHL.52.17.13_1
28365,PHL.52.21.3_1
28366,PHL.52.21.4_1
28368,PHL.52.21.6_1
28370,PHL.52.21.8_1
28371,PHL.52.21.9_1
28372,PHL.52.21.10_1
28374,PHL.52.21.11_1
28375,PHL.52.21.12_1
28376,PHL.52.21.13_1
28377,PHL.52.21.14_1
28378,PHL.52.21.15_1
28379,PHL.52.21.16_1
28380,PHL.52.21.17_1
28381,PHL.52.21.18_1
28382,PHL.52.21.19_1
28384,PHL.52.21.22_1
28386,PHL.52.21.24_1
28390,PHL.52.22.4_1
28400,PHL.52.22.14_1
28403,PHL.52.22.18_1
28407,PHL.52.22.22_1
28454,PHL.52.25.1_1
28459,PHL.52.25.5_1
28461,PHL.52.25.7_1
28518,PHL.53.4.8_1
28528,PHL.53.4.18_1
28532,PHL.53.4.22_1
28541,PHL.53.6.4_1
28552,PHL.53.6.5_1
28561,PHL.53.6.1_1
28565,PHL.53.6.8_1
28566,PHL.53.6.9_1
28568,PHL.53.6.11_1
28569,PHL.53.6.12_1
28573,PHL.53.7.11_1
28575,PHL.53.6.17_1
28576,PHL.53.6.18_1
28577,PHL.53.6.19_1
28579,PHL.53.6.21_1
28580,PHL.53.6.22_1
28582,PHL.53.6.24_1
28586,PHL.53.6.28_1
28590,PHL.53.7.4_1
28593,PHL.53.7.7_1
28594,PHL.53.7.8_1
28595,PHL.53.7.9_1
28598,PHL.53.7.14_1
28599,PHL.53.7.15_1
28600,PHL.53.7.16_1
28601,PHL.53.7.17_1
28603,PHL.53.7.19_1
28604,PHL.53.7.20_1
28638,PHL.54.5.24_1
28673,PHL.53.10.2_1
28677,PHL.53.10.6_1
28682,PHL.53.10.10_1
28688,PHL.53.10.16_1
28691,PHL.53.10.19_1
28692,PHL.53.10.20_1
28699,PHL.53.10.26_1
28709,PHL.53.10.36_1
28741,PHL.53.12.23_1
28769,PHL.53.12.26_1
28794,PHL.53.13.12_1
28798,PHL.53.13.16_1
28807,PHL.53.13.25_1
28814,PHL.53.13.32_1
28822,PHL.53.14.6_1
28824,PHL.53.14.8_1
28826,PHL.53.14.12_1
28827,PHL.53.14.13_1
28830,PHL.53.14.16_1
28835,PHL.53.14.21_1
28840,PHL.53.14.26_1
28853,PHL.53.14.39_1
28856,PHL.53.14.42_1
28860,PHL.53.14.47_1
28861,PHL.53.14.48_1
28863,PHL.53.14.50_1
29007,PHL.54.1.9_1
29008,PHL.54.1.10_1
29009,PHL.54.1.11_1
29011,PHL.54.5.10_1
29014,PHL.54.1.14_1
29017,PHL.54.1.17_1
29032,PHL.54.3.2_1
29033,PHL.54.3.3_1
29035,PHL.54.3.5_1
29037,PHL.54.3.7_1
29040,PHL.54.3.10_1
29042,PHL.54.3.12_1
29043,PHL.54.3.13_1
29044,PHL.54.3.14_1
29045,PHL.54.3.15_1
29063,PHL.54.5.1_1
29065,PHL.54.5.3_1
29066,PHL.54.5.4_1
29067,PHL.54.5.5_1
29074,PHL.54.5.14_1
29075,PHL.54.5.15_1
29076,PHL.54.5.16_1
29077,PHL.54.5.17_1
29083,PHL.54.5.25_1
29084,PHL.54.5.26_1
29085,PHL.54.5.27_1
29086,PHL.54.5.28_1
29090,PHL.54.5.32_1
29091,PHL.54.5.33_1
29093,PHL.54.5.35_1
29094,PHL.54.5.36_1
29096,PHL.54.5.38_1
29102,PHL.54.5.43_1
29105,PHL.54.5.46_1
29107,PHL.54.5.48_1
29114,PHL.54.5.55_1
29316,PHL.54.11.3_1
29320,PHL.54.11.7_1
29321,PHL.54.11.8_1
29322,PHL.54.11.9_1
29324,PHL.54.11.11_1
29325,PHL.54.11.12_1
29331,PHL.54.11.17_1
29332,PHL.54.11.18_1
29336,PHL.54.11.22_1
29337,PHL.54.11.23_1
29462,PHL.54.17.1_1
29463,PHL.54.17.2_1
29466,PHL.54.17.4_1
29471,PHL.54.17.9_1
29472,PHL.54.17.10_1
29474,PHL.54.17.11_1
29490,PHL.54.19.8_1
29498,PHL.54.20.2_1
29500,PHL.54.20.4_1
29501,PHL.54.20.5_1
29502,PHL.54.20.6_1
29503,PHL.54.20.14_1
29505,PHL.54.20.16_1
29507,PHL.54.20.7_1
29509,PHL.54.20.9_1
29510,PHL.54.20.10_1
29512,PHL.54.20.12_1
29532,PHL.55.1.1_1
29580,PHL.54.24.13_1
29582,PHL.54.24.15_1
29583,PHL.54.24.16_1
29593,PHL.55.1.13_1
29596,PHL.55.1.16_1
29597,PHL.55.1.17_1
29606,PHL.55.1.26_1
29650,PHL.55.3.18_1
29655,PHL.55.3.23_1
29657,PHL.55.3.24_1
29668,PHL.55.3.35_1
29669,PHL.55.3.36_1
29691,PHL.55.3.60_1
29692,PHL.55.3.61_1
29695,PHL.55.3.64_1
29699,PHL.55.3.68_1
29702,PHL.55.3.71_1
29714,PHL.55.3.82_1
29715,PHL.55.3.83_1
29716,PHL.55.3.84_1
29727,PHL.55.4.6_1
29735,PHL.55.4.13_1
29736,PHL.55.4.14_1
29742,PHL.55.4.20_1
29745,PHL.55.28.4_1
29808,PHL.55.28.5_1
29813,PHL.55.6.51_1
29839,PHL.55.8.10_1
29841,PHL.55.8.12_1
29845,PHL.55.8.14_1
29848,PHL.55.8.17_1
29849,PHL.55.8.18_1
29854,PHL.55.8.21_1
29855,PHL.55.8.22_1
29856,PHL.55.8.23_1
29875,PHL.55.28.6_1
29949,PHL.55.12.6_1
29952,PHL.55.12.8_1
29953,PHL.55.12.9_1
29957,PHL.55.12.13_1
29960,PHL.55.12.16_1
29964,PHL.55.12.20_1
29965,PHL.55.12.21_1
29968,PHL.55.12.24_1
29969,PHL.55.12.25_1
30019,PHL.55.16.1_1
30020,PHL.55.16.2_1
30021,PHL.55.16.3_1
30023,PHL.55.16.4_1
30026,PHL.55.16.7_1
30029,PHL.55.16.10_1
30035,PHL.55.16.16_1
30036,PHL.55.16.17_1
30037,PHL.55.16.18_1
30038,PHL.55.16.19_1
30039,PHL.55.16.20_1
30040,PHL.55.16.21_1
30041,PHL.55.16.22_1
30043,PHL.55.16.24_1
30044,PHL.55.17.1_1
30045,PHL.55.17.2_1
30046,PHL.55.17.3_1
30047,PHL.55.17.4_1
30048,PHL.55.17.5_1
30051,PHL.55.17.8_1
30053,PHL.55.17.10_1
30054,PHL.55.17.11_1
30056,PHL.55.17.13_1
30057,PHL.55.17.14_1
30058,PHL.55.17.15_1
30059,PHL.55.17.16_1
30060,PHL.55.17.17_1
30061,PHL.55.17.18_1
30063,PHL.55.17.20_1
30065,PHL.55.17.22_1
30066,PHL.55.17.23_1
30067,PHL.55.17.24_1
30068,PHL.55.17.25_1
30069,PHL.55.17.26_1
30070,PHL.55.17.27_1
30071,PHL.55.17.28_1
30072,PHL.55.17.29_1
30073,PHL.55.17.30_1
30075,PHL.55.17.32_1
30076,PHL.55.17.33_1
30078,PHL.55.17.35_1
30080,PHL.55.17.36_1
30139,PHL.55.28.32_1
30206,PHL.55.25.1_1
30207,PHL.55.25.2_1
30208,PHL.55.25.3_1
30209,PHL.55.25.4_1
30210,PHL.55.25.5_1
30211,PHL.55.27.4_1
30212,PHL.55.25.6_1
30213,PHL.55.25.7_1
30214,PHL.55.25.8_1
30215,PHL.55.25.9_1
30217,PHL.55.26.2_1
30218,PHL.55.26.3_1
30220,PHL.55.26.5_1
30221,PHL.55.26.6_1
30222,PHL.55.26.7_1
30223,PHL.55.26.8_1
30224,PHL.55.26.9_1
30225,PHL.55.26.10_1
30227,PHL.55.26.12_1
30228,PHL.55.26.13_1
30229,PHL.55.26.14_1
30230,PHL.55.26.15_1
30232,PHL.55.26.17_1
30234,PHL.55.26.19_1
30235,PHL.55.26.20_1
30236,PHL.55.26.21_1
30237,PHL.55.26.22_1
30238,PHL.55.26.23_1
30241,PHL.55.26.26_1
30242,PHL.55.26.27_1
30244,PHL.55.26.29_1
30245,PHL.55.26.30_1
30250,PHL.55.26.35_1
30253,PHL.55.26.38_1
30254,PHL.55.27.1_1
30255,PHL.55.27.2_1
30256,PHL.55.27.3_1
30257,PHL.55.27.5_1
30259,PHL.55.27.7_1
30260,PHL.55.27.8_1
30261,PHL.55.27.9_1
30262,PHL.55.27.10_1
30263,PHL.55.27.11_1
30264,PHL.55.27.12_1
30265,PHL.55.27.13_1
30266,PHL.55.27.14_1
30267,PHL.55.27.15_1
30268,PHL.55.28.1_1
30269,PHL.55.28.2_1
30271,PHL.55.28.8_1
30272,PHL.55.28.9_1
30274,PHL.55.28.11_1
30275,PHL.55.28.12_1
30276,PHL.55.28.13_1
30278,PHL.55.28.15_1
30280,PHL.55.28.31_1
30284,PHL.55.28.20_1
30285,PHL.55.28.21_1
30286,PHL.55.28.22_1
30287,PHL.55.28.23_1
30288,PHL.55.28.24_1
30289,PHL.55.28.25_1
30290,PHL.55.28.26_1
30291,PHL.55.28.27_1
30292,PHL.55.28.28_1
30296,PHL.55.28.33_1
30297,PHL.55.29.1_1
30301,PHL.55.29.5_1
30303,PHL.55.29.7_1
30304,PHL.55.29.8_1
30307,PHL.55.29.11_1
30310,PHL.55.29.14_1
30311,PHL.55.29.15_1
30315,PHL.55.29.19_1
30316,PHL.55.29.20_1
30317,PHL.55.29.21_1
30321,PHL.55.30.1_1
30323,PHL.55.30.3_1
30324,PHL.55.30.4_1
30325,PHL.55.30.5_1
30326,PHL.55.30.6_1
30327,PHL.55.30.7_1
30328,PHL.55.30.8_1
30329,PHL.55.30.9_1
30330,PHL.55.30.10_1
30333,PHL.55.30.13_1
30335,PHL.55.30.15_1
30336,PHL.55.30.16_1
30337,PHL.55.30.17_1
30339,PHL.55.30.19_1
30343,PHL.55.30.23_1
30344,PHL.55.30.24_1
30349,PHL.55.30.29_1
30350,PHL.55.30.30_1
30352,PHL.55.30.32_1
30353,PHL.55.30.33_1
30354,PHL.55.30.34_1
30356,PHL.55.30.35_1
30358,PHL.55.30.37_1
30360,PHL.55.30.39_1
30362,PHL.55.30.41_1
30364,PHL.55.30.43_1
30365,PHL.55.30.44_1
30366,PHL.55.30.45_1
30367,PHL.55.30.46_1
30368,PHL.55.30.47_1
30371,PHL.55.30.50_1
30372,PHL.55.30.51_1
30463,PHL.56.4.9_1
30466,PHL.56.4.12_1
30470,PHL.56.4.14_1
30840,PHL.58.1.26_1
30859,PHL.58.1.7_1
30860,PHL.58.1.8_1
30935,PHL.58.5.15_1
30947,PHL.58.5.3_1
30949,PHL.58.5.5_1
30950,PHL.58.5.6_1
30952,PHL.58.5.8_1
30970,PHL.58.5.30_1
30973,PHL.58.5.33_1
30990,PHL.58.5.53_1
30992,PHL.58.5.55_1
30994,PHL.58.5.57_1
30997,PHL.58.5.60_1
30998,PHL.58.5.61_1
31085,PHL.61.25.8_1
31163,PHL.61.25.9_1
31306,PHL.60.9.16_1
31350,PHL.60.2.4_1
31368,PHL.60.5.13_1
31397,PHL.60.10.16_1
31402,PHL.60.5.24_1
31405,PHL.60.5.25_1
31496,PHL.60.7.10_1
31638,PHL.60.13.10_1
31672,PHL.60.3.30_1
31699,PHL.60.13.11_1
31713,PHL.60.4.2_1
31714,PHL.60.4.3_1
31724,PHL.60.1.2_1
31742,PHL.60.1.3_1
31777,PHL.60.1.13_1
31778,PHL.60.1.14_1
31795,PHL.60.2.1_1
31798,PHL.60.2.5_1
31799,PHL.60.2.6_1
31800,PHL.60.2.7_1
31801,PHL.60.2.8_1
31802,PHL.60.2.9_1
31803,PHL.60.2.10_1
31804,PHL.60.2.11_1
31805,PHL.60.2.12_1
31809,PHL.60.3.4_1
31823,PHL.60.8.7_1
31824,PHL.60.4.4_1
31826,PHL.60.4.6_1
31828,PHL.60.4.8_1
31829,PHL.60.4.9_1
31830,PHL.60.4.10_1
31832,PHL.60.4.12_1
31833,PHL.60.4.13_1
31835,PHL.60.4.15_1
31836,PHL.60.4.16_1
31837,PHL.60.4.17_1
31838,PHL.60.4.18_1
31839,PHL.60.4.19_1
31840,PHL.60.4.20_1
31841,PHL.60.4.21_1
31842,PHL.60.5.1_1
31844,PHL.60.5.3_1
31845,PHL.60.5.4_1
31847,PHL.60.5.6_1
31848,PHL.60.5.7_1
31849,PHL.60.5.8_1
31850,PHL.60.5.9_1
31853,PHL.60.5.12_1
31854,PHL.60.8.8_1
31856,PHL.60.5.15_1
31857,PHL.60.5.16_1
31858,PHL.60.5.17_1
31860,PHL.60.5.19_1
31864,PHL.60.8.9_1
31865,PHL.60.5.26_1
31868,PHL.60.5.29_1
31869,PHL.60.5.30_1
31870,PHL.60.5.31_1
31871,PHL.60.5.32_1
31872,PHL.60.5.33_1
31873,PHL.60.5.34_1
31874,PHL.60.6.1_1
31898,PHL.60.6.27_1
31900,PHL.60.6.29_1
31902,PHL.61.25.66_1
31903,PHL.60.6.31_1
31908,PHL.60.7.3_1
31909,PHL.60.7.4_1
31910,PHL.60.7.5_1
31911,PHL.60.7.6_1
31912,PHL.60.7.7_1
31915,PHL.60.7.18_1
31923,PHL.60.7.26_1
31928,PHL.61.33.34_1
31934,PHL.60.8.6_1
31937,PHL.60.8.13_1
31938,PHL.60.8.14_1
31939,PHL.60.8.15_1
31941,PHL.60.8.17_1
31944,PHL.60.8.20_1
31945,PHL.60.8.21_1
31947,PHL.60.8.23_1
31948,PHL.60.9.14_1
31949,PHL.60.8.24_1
31950,PHL.60.8.25_1
31951,PHL.60.8.26_1
31952,PHL.60.8.27_1
31953,PHL.60.8.28_1
31954,PHL.60.8.29_1
31955,PHL.60.8.30_1
31958,PHL.60.8.33_1
31960,PHL.60.8.35_1
31961,PHL.60.9.15_1
31962,PHL.60.8.36_1
31963,PHL.60.8.37_1
31964,PHL.60.8.38_1
31966,PHL.60.8.40_1
31967,PHL.60.8.41_1
31968,PHL.60.8.42_1
31969,PHL.60.8.43_1
31970,PHL.60.8.44_1
31972,PHL.60.9.2_1
31973,PHL.60.9.3_1
31974,PHL.60.9.4_1
31975,PHL.60.9.5_1
31976,PHL.60.9.6_1
31977,PHL.60.9.7_1
31978,PHL.60.9.8_1
31979,PHL.60.9.9_1
31981,PHL.60.9.11_1
31982,PHL.60.9.12_1
31984,PHL.60.9.17_1
31985,PHL.60.9.18_1
31986,PHL.60.9.19_1
31987,PHL.60.9.20_1
31988,PHL.60.9.21_1
31989,PHL.60.9.22_1
31990,PHL.60.9.23_1
31991,PHL.60.9.24_1
31992,PHL.60.9.25_1
31993,PHL.60.9.26_1
31994,PHL.60.9.27_1
31995,PHL.60.10.2_1
32000,PHL.60.10.7_1
32002,PHL.60.10.9_1
32003,PHL.60.10.10_1
32004,PHL.60.10.11_1
32008,PHL.60.10.15_1
32009,PHL.60.10.23_1
32010,PHL.60.10.24_1
32011,PHL.60.10.25_1
32012,PHL.60.11.1_1
32014,PHL.60.11.3_1
32015,PHL.60.11.4_1
32017,PHL.60.11.6_1
32018,PHL.60.11.7_1
32020,PHL.60.11.9_1
32021,PHL.60.11.10_1
32023,PHL.60.11.12_1
32025,PHL.60.11.14_1
32026,PHL.60.11.15_1
32029,PHL.60.11.18_1
32030,PHL.60.11.19_1
32031,PHL.60.11.20_1
32033,PHL.60.11.22_1
32035,PHL.60.11.23_1
32036,PHL.60.11.24_1
32038,PHL.60.11.26_1
32067,PHL.60.13.1_1
32070,PHL.60.13.4_1
32071,PHL.60.13.5_1
32072,PHL.60.13.6_1
32074,PHL.60.13.8_1
32075,PHL.60.13.9_1
32077,PHL.60.13.13_1
32079,PHL.60.13.15_1
32080,PHL.60.13.16_1
32081,PHL.60.13.17_1
32082,PHL.60.13.18_1
32083,PHL.60.13.19_1
32084,PHL.60.13.20_1
